Common name 	Scientific name 	Status 	No. 	No. Back
Great-billed Hermit 	Phaethornis malaris 		55 	19
Tawny-bellied Hermit 	Phaethornis syrmatophorus 		51 	10
Koepcke's Hermit 	Phaethornis koepckeae 		2 	2
Needle-billed Hermit 	Phaethornis philippii 		9 	42
Straight-billed Hermit 	Phaethornis bourcieri 		42 	4
Pale-bellied Hermit 	Phaethornis anthophilus 		15 	1
Scale-throated Hermit 	Phaethornis eurynome 		106 	25
Planalto Hermit 	Phaethornis pretrei 		45 	4
Sooty-capped Hermit 	Phaethornis augusti 		10 	0
Buff-bellied Hermit 	Phaethornis subochraceus 		8 	2
Dusky-throated Hermit 	Phaethornis squalidus 		19 	1
Streak-throated Hermit 	Phaethornis rupurumii 		12 	0
Little Hermit 	Phaethornis longuemareus 		17 	5
Minute Hermit 	Phaethornis idaliae 		4 	0
Cinnamon-throated Hermit 	Phaethornis nattereri 		16 	0
Reddish Hermit 	Phaethornis ruber 		111 	82
White-browed Hermit 	Phaethornis stuarti 		2 	1
Black-throated Hermit 	Phaethornis atrimentalis 		13 	0
Tapajos Hermit 	Phaethornis aethopygus 		5 	0
Stripe-throated Hermit 	Phaethornis striigularis 		86 	9
Grey-chinned Hermit 	Phaethornis griseogularis 		45 	7
Tooth-billed Hummingbird 	Androdon aequatorialis 		37 	6
Green-fronted Lancebill 	Doryfera ludovicae 		14 	1
Blue-fronted Lancebill 	Doryfera johannae 		15 	0
Scaly-breasted Hummingbird 	Phaeochroa cuvierii 		57 	3
Curve-winged Sabrewing 	Campylopterus curvipennis 		14 	6
Wedge-tailed Sabrewing 	Campylopterus pampa 		5 	0
Long-tailed Sabrewing 	Campylopterus excellens 		9 	1
Grey-breasted Sabrewing 	Campylopterus largipennis 		21 	3
Dry-forest Sabrewing 	Campylopterus calcirupicola 		6 	0
Rufous Sabrewing 	Campylopterus rufus 		13 	1
Rufous-breasted Sabrewing 	Campylopterus hyperythrus 		5 	0
Violet Sabrewing 	Campylopterus hemileucurus 		61 	2
White-tailed Sabrewing 	Campylopterus ensipennis 		6 	0
Lazuline Sabrewing 	Campylopterus falcatus 		23 	2
Santa Marta Sabrewing 	Campylopterus phainopeplus 		1 	0
Napo Sabrewing 	Campylopterus villaviscensio 		14 	0
Buff-breasted Sabrewing 	Campylopterus duidae 		1 	0
Sombre Hummingbird 	Aphantochroa cirrochloris 		42 	5
Swallow-tailed Hummingbird 	Eupetomena macroura 		54 	14
White-necked Jacobin 	Florisuga mellivora 		40 	3
Black Jacobin 	Florisuga fusca 		36 	2
Brown Violetear 	Colibri delphinae 		82 	5
Mexican Violetear 	Colibri thalassinus 		51 	29
Lesser Violetear 	Colibri cyanotus 		269 	188
Sparkling Violetear 	Colibri coruscans 		191 	122
White-vented Violetear 	Colibri serrirostris 		69 	11
Green-throated Mango 	Anthracothorax viridigula 		5 	0
Green-breasted Mango 	Anthracothorax prevostii 		12 	4
Black-throated Mango 	Anthracothorax nigricollis 		24 	2
Veraguan Mango 	Anthracothorax veraguensis 		7 	0
Antillean Mango 	Anthracothorax dominicus 		6 	1
Green Mango 	Anthracothorax viridis 		1 	0
Jamaican Mango 	Anthracothorax mango 		1 	0
Fiery-tailed Awlbill 	Avocettula recurvirostris 		4 	0
Crimson Topaz 	Topaza pella 		28 	1
Fiery Topaz 	Topaza pyra 		38 	0
Purple-throated Carib 	Eulampis jugularis 		3 	0
Green-throated Carib 	Eulampis holosericeus 		2 	0
Ruby-topaz Hummingbird 	Chrysolampis mosquitus 		13 	2
Antillean Crested Hummingbird 	Orthorhyncus cristatus 		5 	1
Violet-headed Hummingbird 	Klais guimeti 		46 	4
Green-crowned Plovercrest 	Stephanoxis lalandi 		32 	11
Purple-crowned Plovercrest 	Stephanoxis loddigesii 		24 	4
Emerald-chinned Hummingbird 	Abeillia abeillei 		17 	0
Tufted Coquette 	Lophornis ornatus 		2 	0
Dot-eared Coquette 	Lophornis gouldii 		1 	0
Frilled Coquette 	Lophornis magnificus 		7 	0
Short-crested Coquette 	Lophornis brachylophus 		0 	0
Rufous-crested Coquette 	Lophornis delattrei 		3 	0
Spangled Coquette 	Lophornis stictolophus 		3 	0
Festive Coquette 	Lophornis chalybeus 		6 	0
Peacock Coquette 	Lophornis pavoninus 		0 	0
Black-crested Coquette 	Lophornis helenae 		1 	0
White-crested Coquette 	Lophornis adorabilis 		3 	0
Wire-crested Thorntail 	Discosura popelairii 		2 	0
Black-bellied Thorntail 	Discosura langsdorffi 		3 	0
Letitia's Thorntail 	Discosura letitiae 		0 	0
Green Thorntail 	Discosura conversii 		7 	1
Racket-tailed Coquette 	Discosura longicaudus 		4 	0
Red-billed Streamertail 	Trochilus polytmus 		3 	0
Black-billed Streamertail 	Trochilus scitulus 		2 	0
Blue-chinned Sapphire 	Chlorestes notata 		21 	7
Golden-crowned Emerald 	Chlorostilbon auriceps 		3 	0
Cozumel Emerald 	Chlorostilbon forficatus 		1 	0
Canivet's Emerald 	Chlorostilbon canivetii 		4 	1
Garden Emerald 	Chlorostilbon assimilis 		1 	0
Blue-tailed Emerald 	Chlorostilbon mellisugus 		15 	1
Western Emerald 	Chlorostilbon melanorhynchus 		9 	0
Red-billed Emerald 	Chlorostilbon gibsoni 		22 	1
Chiribiquete Emerald 	Chlorostilbon olivaresi 		8 	0
Glittering-bellied Emerald 	Chlorostilbon lucidus 		37 	10
Gould's Emerald 	Chlorostilbon elegans 	Extinct 	0 	0
Brace's Emerald 	Chlorostilbon bracei 	Extinct 	0 	0
Cuban Emerald 	Chlorostilbon ricordii 		4 	2
Hispaniolan Emerald 	Chlorostilbon swainsonii 		2 	0
Puerto Rican Emerald 	Chlorostilbon maugaeus 		2 	1
Coppery Emerald 	Chlorostilbon russatus 		1 	0
Narrow-tailed Emerald 	Chlorostilbon stenurus 		0 	0
Green-tailed Emerald 	Chlorostilbon alice 		1 	0
Short-tailed Emerald 	Chlorostilbon poortmani 		8 	0
Fiery-throated Hummingbird 	Panterpe insignis 		22 	7
White-tailed Emerald 	Elvira chionura 		3 	0
Coppery-headed Emerald 	Elvira cupreiceps 		8 	1
Oaxaca Hummingbird 	Eupherusa cyanophrys 		6 	0
White-tailed Hummingbird 	Eupherusa poliocerca 		0 	0
Stripe-tailed Hummingbird 	Eupherusa eximia 		7 	3
Black-bellied Hummingbird 	Eupherusa nigriventris 		3 	0
Pirre Hummingbird 	Goethalsia bella 		2 	0
Violet-capped Hummingbird 	Goldmania violiceps 		7 	1
Dusky Hummingbird 	Cynanthus sordidus 		8 	3
Broad-billed Hummingbird 	Cynanthus latirostris 		87 	77
