Common name 	Scientific name 	Status 	No. 	No. Back
Williamson's Sapsucker 	Sphyrapicus thyroideus 		54 	13
Yellow-bellied Sapsucker 	Sphyrapicus varius 		83 	55
Red-naped Sapsucker 	Sphyrapicus nuchalis 		45 	28
Red-breasted Sapsucker 	Sphyrapicus ruber 		52 	20
American Three-toed Woodpecker 	Picoides dorsalis 		68 	15
Black-backed Woodpecker 	Picoides arcticus 		49 	2
Yellow-crested Woodpecker 	Chloropicus xantholophus 		7 	0
Nuttall's Woodpecker 	Dryobates nuttallii 		77 	74
Ladder-backed Woodpecker 	Dryobates scalaris 		132 	306
Downy Woodpecker 	Dryobates pubescens 		235 	225
Little Woodpecker 	Veniliornis passerinus 		77 	41
Dot-fronted Woodpecker 	Veniliornis frontalis 		19 	0
White-spotted Woodpecker 	Veniliornis spilogaster 		68 	30
Checkered Woodpecker 	Veniliornis mixtus 		32 	5
Striped Woodpecker 	Veniliornis lignarius 		45 	3
Scarlet-backed Woodpecker 	Veniliornis callonotus 		30 	4
Yellow-vented Woodpecker 	Veniliornis dignus 		17 	0
Blood-colored Woodpecker 	Veniliornis sanguineus 		7 	0
Red-rumped Woodpecker 	Veniliornis kirkii 		34 	9
Red-stained Woodpecker 	Veniliornis affinis 		64 	34
Choco Woodpecker 	Veniliornis chocoensis 		10 	0
Golden-collared Woodpecker 	Veniliornis cassini 		17 	4
Yellow-eared Woodpecker 	Veniliornis maculifrons 		14 	4
Red-cockaded Woodpecker 	Leuconotopicus borealis 		51 	8
Smoky-brown Woodpecker 	Leuconotopicus fumigatus 		91 	32
Arizona Woodpecker 	Leuconotopicus arizonae 		54 	28
Strickland's Woodpecker 	Leuconotopicus stricklandi 		5 	1
Hairy Woodpecker 	Leuconotopicus villosus 		258 	190
White-headed Woodpecker 	Leuconotopicus albolarvatus 		35 	9
Great Spotted Woodpecker 	Dendrocopos major 		1487 	2335
Rufous-winged Woodpecker 	Piculus simplex 		9 	1
Stripe-cheeked Woodpecker 	Piculus callopterus 		26 	0
White-throated Woodpecker 	Piculus leucolaemus 		33 	9
Lita Woodpecker 	Piculus litae 		13 	2
Yellow-throated Woodpecker 	Piculus flavigula 		64 	24
Golden-green Woodpecker 	Piculus chrysochloros 		42 	43
Yellow-browed Woodpecker 	Piculus aurulentus 		72 	7
Golden-olive Woodpecker 	Colaptes rubiginosus 		151 	45
Grey-crowned Woodpecker 	Colaptes auricularis 		21 	5
Bronze-winged Woodpecker 	Colaptes aeruginosus 		11 	1
Crimson-mantled Woodpecker 	Colaptes rivolii 		85 	9
Black-necked Woodpecker 	Colaptes atricollis 		19 	2
Spot-breasted Woodpecker 	Colaptes punctigula 		52 	10
Green-barred Woodpecker 	Colaptes melanochloros 		97 	23
Northern Flicker 	Colaptes auratus 		279 	500
Gilded Flicker 	Colaptes chrysoides 		47 	28
Chilean Flicker 	Colaptes pitius 		29 	1
Andean Flicker 	Colaptes rupicola 		61 	20
Campo Flicker 	Colaptes campestris 		95 	33
Cinnamon Woodpecker 	Celeus loricatus 		41 	32
Waved Woodpecker 	Celeus undatus 		24 	15
Scaly-breasted Woodpecker 	Celeus grammicus 		89 	92
Chestnut-colored Woodpecker 	Celeus castaneus 		16 	3
Chestnut Woodpecker 	Celeus elegans 		52 	16
Pale-crested Woodpecker 	Celeus lugubris 		25 	2
Blond-crested Woodpecker 	Celeus flavescens 		71 	18
Cream-colored Woodpecker 	Celeus flavus 		88 	43
Rufous-headed Woodpecker 	Celeus spectabilis 		33 	9
Ringed Woodpecker 	Celeus torquatus 		96 	19
Helmeted Woodpecker 	Celeus galeatus 		37 	0
Black-bodied Woodpecker 	Dryocopus schulzii 		8 	0
Lineated Woodpecker 	Dryocopus lineatus 		297 	118
Pileated Woodpecker 	Dryocopus pileatus 		143 	64
Powerful Woodpecker 	Campephilus pollens 		78 	7
Crimson-bellied Woodpecker 	Campephilus haematogaster 		52 	1
Red-necked Woodpecker 	Campephilus rubricollis 		115 	85
Robust Woodpecker 	Campephilus robustus 		57 	5
Crimson-crested Woodpecker 	Campephilus melanoleucos 		150 	69
Pale-billed Woodpecker 	Campephilus guatemalensis 		75 	56
Guayaquil Woodpecker 	Campephilus gayaquilensis 		47 	20
Cream-backed Woodpecker 	Campephilus leucopogon 		22 	5
Magellanic Woodpecker 	Campephilus magellanicus 		37 	0
Ivory-billed Woodpecker 	Campephilus principalis 		0 	0
Imperial Woodpecker 	Campephilus imperialis 		0 	0
Black Caracara 	Daptrius ater 		71 	18
Red-throated Caracara 	Ibycter americanus 		186 	40
Carunculated Caracara 	Phalcoboenus carunculatus 		3 	0
Mountain Caracara 	Phalcoboenus megalopterus 		5 	1
White-throated Caracara 	Phalcoboenus albogularis 		2 	0
Striated Caracara 	Phalcoboenus australis 		4 	0
Northern Crested Caracara 	Caracara cheriway 		55 	9
Southern Crested Caracara 	Caracara plancus 		78 	12
Yellow-headed Caracara 	Milvago chimachima 		205 	57
Chimango Caracara 	Milvago chimango 		64 	14
Laughing Falcon 	Herpetotheres cachinnans 		264 	76
Barred Forest Falcon 	Micrastur ruficollis 		361 	104
Plumbeous Forest Falcon 	Micrastur plumbeus 		20 	1
Lined Forest Falcon 	Micrastur gilvicollis 		91 	73
Cryptic Forest Falcon 	Micrastur mintoni 		61 	7
Slaty-backed Forest Falcon 	Micrastur mirandollei 		70 	22
Collared Forest Falcon 	Micrastur semitorquatus 		248 	96
Buckley's Forest Falcon 	Micrastur buckleyi 		29 	4
Spot-winged Falconet 	Spiziapteryx circumcincta 		14 	0
Common Kestrel 	Falco tinnunculus 		269 	116
American Kestrel 	Falco sparverius 		100 	20
Red-footed Falcon 	Falco vespertinus 		28 	6
Aplomado Falcon 	Falco femoralis 		44 	1
Merlin 	Falco columbarius 		67 	6
Bat Falcon 	Falco rufigularis 		83 	15
Orange-breasted Falcon 	Falco deiroleucus 		29 	1
Eurasian Hobby 	Falco subbuteo 		122 	16
Gyrfalcon 	Falco rusticolus 		9 	0
Prairie Falcon 	Falco mexicanus 		9 	4
Peregrine Falcon 	Falco peregrinus 		191 	14
Cockatiel 	Nymphicus hollandicus 		24 	9
Lilac-tailed Parrotlet 	Touit batavicus 		14 	0
Scarlet-shouldered Parrotlet 	Touit huetii 		21 	5
Red-fronted Parrotlet 	Touit costaricensis 		1 	0
Blue-fronted Parrotlet 	Touit dilectissimus 		30 	0
Sapphire-rumped Parrotlet 	Touit purpuratus 		25 	3
Brown-backed Parrotlet 	Touit melanonotus 		23 	1
Golden-tailed Parrotlet 	Touit surdus 		17 	0
Spot-winged Parrotlet 	Touit stictopterus 		18 	0
Grey-hooded Parakeet 	Psilopsiagon aymara 		15 	6
Mountain Parakeet 	Psilopsiagon aurifrons 		26 	0
Barred Parakeet 	Bolborhynchus lineola 		61 	13
Rufous-fronted Parakeet 	Bolborhynchus ferrugineifrons 		14 	0
Andean Parakeet 	Bolborhynchus orbygnesius 		20 	0
Tepui Parrotlet 	Nannopsittaca panychlora 		10 	0
Manu Parrotlet 	Nannopsittaca dachilleae 		2 	2
Monk Parakeet 	Myiopsitta monachus 		163 	85
Tui Parakeet 	Brotogeris sanctithomae 		37 	102
Plain Parakeet 	Brotogeris tirica 		70 	90
White-winged Parakeet 	Brotogeris versicolurus 		19 	11
Yellow-chevroned Parakeet 	Brotogeris chiriri 		88 	232
Grey-cheeked Parakeet 	Brotogeris pyrrhoptera 		26 	10
Orange-chinned Parakeet 	Brotogeris jugularis 		121 	165
Cobalt-winged Parakeet 	Brotogeris cyanoptera 		80 	257
Golden-winged Parakeet 	Brotogeris chrysoptera 		74 	38
Pileated Parrot 	Pionopsitta pileata 		48 	10
Blue-bellied Parrot 	Triclaria malachitacea 		42 	1
Brown-hooded Parrot 	Pyrilia haematotis 		29 	5
Saffron-headed Parrot 	Pyrilia pyrilia 		23 	7
Rose-faced Parrot 	Pyrilia pulchra 		29 	7
Orange-cheeked Parrot 	Pyrilia barrabandi 		28 	19
Caica Parrot 	Pyrilia caica 		27 	6
Vulturine Parrot 	Pyrilia vulturina 		3 	0
Rusty-faced Parrot 	Hapalopsittaca amazonina 		36 	1
Fuertes's Parrot 	Hapalopsittaca fuertesi 		24 	2
Red-faced Parrot 	Hapalopsittaca pyrrhops 		8 	1
Black-winged Parrot 	Hapalopsittaca melanotis 		10 	0
Dusky Parrot 	Pionus fuscus 		42 	16
Red-billed Parrot 	Pionus sordidus 		57 	12
Scaly-headed Parrot 	Pionus maximiliani 		125 	44
Plum-crowned Parrot 	Pionus tumultuosus 		17 	3
Blue-headed Parrot 	Pionus menstruus 		202 	292
White-crowned Parrot 	Pionus senilis 		34 	10
Bronze-winged Parrot 	Pionus chalcopterus 		65 	17
Short-tailed Parrot 	Graydidascalus brachyurus 		32 	2
Yellow-faced Parrot 	Alipiopsitta xanthops 		17 	1
Festive Amazon 	Amazona festiva 		26 	12
Vinaceous-breasted Amazon 	Amazona vinacea 		55 	6
Tucuman Amazon 	Amazona tucumana 		27 	6
Red-spectacled Amazon 	Amazona pretrei 		15 	3
White-fronted Amazon 	Amazona albifrons 		94 	108
Hispaniolan Amazon 	Amazona ventralis 		4 	1
Lilac-crowned Amazon 	Amazona finschi 		50 	34
Red-lored Amazon 	Amazona autumnalis 		127 	98
Red-crowned Amazon 	Amazona viridigenalis 		29 	2
Yucatan Amazon 	Amazona xantholora 		11 	3
Blue-cheeked Amazon 	Amazona dufresniana 		19 	1
Red-browed Amazon 	Amazona rhodocorytha 		28 	12
Yellow-headed Amazon 	Amazona oratrix 		41 	2
Yellow-naped Amazon 	Amazona auropalliata 		32 	12
Yellow-crowned Amazon 	Amazona ochrocephala 		120 	136
Yellow-shouldered Amazon 	Amazona barbadensis 		3 	0
Turquoise-fronted Amazon 	Amazona aestiva 		93 	59
Scaly-naped Amazon 	Amazona mercenarius 		99 	36
Southern Mealy Amazon 	Amazona farinosa 		254 	409
Kawall's Amazon 	Amazona kawalli 		21 	5
Red-tailed Amazon 	Amazona brasiliensis 		32 	2
Orange-winged Amazon 	Amazona amazonica 		125 	128
Dusky-billed Parrotlet 	Forpus modestus 		26 	6
Mexican Parrotlet 	Forpus cyanopygius 		28 	35
Green-rumped Parrotlet 	Forpus passerinus 		29 	5
Blue-winged Parrotlet 	Forpus xanthopterygius 		67 	48
Spectacled Parrotlet 	Forpus conspicillatus 		64 	14
Pacific Parrotlet 	Forpus coelestis 		40 	36
Yellow-faced Parrotlet 	Forpus xanthops 		10 	1
Black-headed Parrot 	Pionites melanocephalus 		87 	14
White-bellied Parrot 	Pionites leucogaster 		60 	38
Red-fan Parrot 	Deroptyus accipitrinus 		64 	10
Ochre-marked Parakeet 	Pyrrhura cruentata 		17 	2
Blaze-winged Parakeet 	Pyrrhura devillei 		8 	1
Maroon-bellied Parakeet 	Pyrrhura frontalis 		83 	59
Pearly Parakeet 	Pyrrhura lepida 		10 	1
Crimson-bellied Parakeet 	Pyrrhura perlata 		20 	0
Green-cheeked Parakeet 	Pyrrhura molinae 		44 	20
Pfrimer's Parakeet 	Pyrrhura pfrimeri 		10 	0
White-eared Parakeet 	Pyrrhura leucotis 		18 	5
Painted Parakeet 	Pyrrhura picta 		31 	3
Bonaparte's Parakeet 	Pyrrhura lucianii 		4 	0
Rose-fronted Parakeet 	Pyrrhura roseifrons 		12 	33
Santa Marta Parakeet 	Pyrrhura viridicata 		17 	2
Fiery-shouldered Parakeet 	Pyrrhura egregia 		11 	0
Maroon-tailed Parakeet 	Pyrrhura melanura 		59 	12
El Oro Parakeet 	Pyrrhura orcesi 		16 	0
White-breasted Parakeet 	Pyrrhura albipectus 		21 	1
Black-capped Parakeet 	Pyrrhura rupicola 		23 	7
Flame-winged Parakeet 	Pyrrhura calliptera 		23 	0
Blood-eared Parakeet 	Pyrrhura hoematotis 		10 	0
Rose-crowned Parakeet 	Pyrrhura rhodocephala 		8 	0
Sulphur-winged Parakeet 	Pyrrhura hoffmanni 		8 	2
Austral Parakeet 	Enicognathus ferrugineus 		40 	3
Slender-billed Parakeet 	Enicognathus leptorhynchus 		30 	0
Burrowing Parrot 	Cyanoliseus patagonus 		38 	3
Hyacinth Macaw 	Anodorhynchus hyacinthinus 		76 	10
Lear's Macaw 	Anodorhynchus leari 		41 	6
Thick-billed Parrot 	Rhynchopsitta pachyrhyncha 		24 	16
Maroon-fronted Parrot 	Rhynchopsitta terrisi 		14 	1
Olive-throated Parakeet 	Eupsittula nana 		37 	13
Orange-fronted Parakeet 	Eupsittula canicularis 		57 	54
Peach-fronted Parakeet 	Eupsittula aurea 		69 	39
Brown-throated Parakeet 	Eupsittula pertinax 		71 	52
Caatinga Parakeet 	Eupsittula cactorum 		29 	15
Dusky-headed Parakeet 	Aratinga weddellii 		53 	85
Nanday Parakeet 	Aratinga nenday 		25 	7
Sun Parakeet 	Aratinga solstitialis 		10 	2
Jandaya Parakeet 	Aratinga jandaya 		24 	7
Golden-capped Parakeet 	Aratinga auricapillus 		39 	8
Spix's Macaw 	Cyanopsitta spixii 		3 	0
Red-bellied Macaw 	Orthopsittaca manilatus 		73 	93
Blue-headed Macaw 	Primolius couloni 		31 	34
Golden-collared Macaw 	Primolius auricollis 		39 	11
Blue-winged Macaw 	Primolius maracana 		45 	14
Blue-and-yellow Macaw 	Ara ararauna 		125 	208
Blue-throated Macaw 	Ara glaucogularis 		12 	2
Military Macaw 	Ara militaris 		130 	60
Great Green Macaw 	Ara ambiguus 		31 	7
Scarlet Macaw 	Ara macao 		101 	102
Red-and-green Macaw 	Ara chloropterus 		89 	63
Red-fronted Macaw 	Ara rubrogenys 		7 	0
Chestnut-fronted Macaw 	Ara severus 		129 	175
Golden-plumed Parakeet 	Leptosittaca branickii 		84 	8
Yellow-eared Parrot 	Ognorhynchus icterotis 		73 	1
Golden Parakeet 	Guaruba guarouba 		12 	2
Red-shouldered Macaw 	Diopsittaca nobilis 		74 	39
Blue-crowned Parakeet 	Thectocercus acuticaudatus 		76 	25
Green Parakeet 	Psittacara holochlorus 		14 	5
Socorro Parakeet 	Psittacara brevipes 		2 	0
Red-throated Parakeet 	Psittacara rubritorquis 		10 	1
Pacific Parakeet 	Psittacara strenuus 		12 	3
Scarlet-fronted Parakeet 	Psittacara wagleri 		86 	35
Mitred Parakeet 	Psittacara mitratus 		76 	26
Red-masked Parakeet 	Psittacara erythrogenys 		68 	22
Finsch's Parakeet 	Psittacara finschi 		26 	15
White-eyed Parakeet 	Psittacara leucophthalmus 		151 	101
Hispaniolan Parakeet 	Psittacara chloropterus 		3 	1
Blossom-headed Parakeet 	Psittacula roseata 		10 	0
Rose-ringed Parakeet 	Psittacula krameri 		302 	255
Budgerigar 	Melopsittacus undulatus 		21 	16
Rosy-faced Lovebird 	Agapornis roseicollis 		49 	3
Sapayoa 	Sapayoa aenigma 		22 	1
Tawny-throated Leaftosser 	Sclerurus mexicanus 		35 	5
Short-billed Leaftosser 	Sclerurus rufigularis 		61 	6
Scaly-throated Leaftosser 	Sclerurus guatemalensis 		41 	4
Black-tailed Leaftosser 	Sclerurus caudacutus 		64 	44
Grey-throated Leaftosser 	Sclerurus albigularis 		80 	8
Rufous-breasted Leaftosser 	Sclerurus scansor 		129 	13
Coastal Miner 	Geositta peruviana 		3 	0
Slender-billed Miner 	Geositta tenuirostris 		17 	0
Common Miner 	Geositta cunicularia 		34 	1
Puna Miner 	Geositta punensis 		17 	0
Campo Miner 	Geositta poeciloptera 		18 	0
Thick-billed Miner 	Geositta crassirostris 		11 	0
Rufous-banded Miner 	Geositta rufipennis 		67 	8
Greyish Miner 	Geositta maritima 		7 	0
Short-billed Miner 	Geositta antarctica 		19 	0
Dark-winged Miner 	Geositta saxicolina 		10 	0
Creamy-rumped Miner 	Geositta isabellina 		12 	0
Spot-throated Woodcreeper 	Certhiasomus stictolaemus 		25 	1
Olivaceous Woodcreeper 	Sittasomus griseicapillus 		322 	181
Long-tailed Woodcreeper 	Deconychura longicauda 		77 	48
Tyrannine Woodcreeper 	Dendrocincla tyrannina 		61 	8
White-chinned Woodcreeper 	Dendrocincla merula 		36 	8
Ruddy Woodcreeper 	Dendrocincla homochroa 		16 	1
Tawny-winged Woodcreeper 	Dendrocincla anabatina 		26 	1
Plain-brown Woodcreeper 	Dendrocincla fuliginosa 		218 	75
Wedge-billed Woodcreeper 	Glyphorynchus spirurus 		195 	140
Cinnamon-throated Woodcreeper 	Dendrexetastes rufigula 		109 	93
Long-billed Woodcreeper 	Nasica longirostris 		84 	36
Northern Barred Woodcreeper 	Dendrocolaptes sanctithomae 		54 	19
Amazonian Barred Woodcreeper 	Dendrocolaptes certhia 		158 	122
Black-banded Woodcreeper 	Dendrocolaptes picumnus 		128 	53
Hoffmanns's Woodcreeper 	Dendrocolaptes hoffmannsi 		9 	0
Planalto Woodcreeper 	Dendrocolaptes platyrostris 		83 	15
Bar-bellied Woodcreeper 	Hylexetastes stresemanni 		14 	7
Red-billed Woodcreeper 	Hylexetastes perrotii 		17 	3
Strong-billed Woodcreeper 	Xiphocolaptes promeropirhynchus 		181 	42
Moustached Woodcreeper 	Xiphocolaptes falcirostris 		8 	2
White-throated Woodcreeper 	Xiphocolaptes albicollis 		61 	14
Great Rufous Woodcreeper 	Xiphocolaptes major 		29 	7
Striped Woodcreeper 	Xiphorhynchus obsoletus 		80 	23
Lesser Woodcreeper 	Xiphorhynchus fuscus 		187 	103
Chestnut-rumped Woodcreeper 	Xiphorhynchus pardalotus 		51 	19
Ocellated Woodcreeper 	Xiphorhynchus ocellatus 		17 	1
Elegant Woodcreeper 	Xiphorhynchus elegans 		81 	107
Spix's Woodcreeper 	Xiphorhynchus spixii 		26 	6
Buff-throated Woodcreeper 	Xiphorhynchus guttatus 		372 	821
Cocoa Woodcreeper 	Xiphorhynchus susurrans 		173 	207
Ivory-billed Woodcreeper 	Xiphorhynchus flavigaster 		89 	96
Black-striped Woodcreeper 	Xiphorhynchus lachrymosus 		53 	52
Spotted Woodcreeper 	Xiphorhynchus erythropygius 		70 	25
Olive-backed Woodcreeper 	Xiphorhynchus triangularis 		46 	8
Straight-billed Woodcreeper 	Dendroplex picus 		195 	81
Zimmer's Woodcreeper 	Dendroplex kienerii 		9 	1
Red-billed Scythebill 	Campylorhamphus trochilirostris 		183 	57
Black-billed Scythebill 	Campylorhamphus falcularius 		110 	12
Curve-billed Scythebill 	Campylorhamphus procurvoides 		70 	3
Brown-billed Scythebill 	Campylorhamphus pusillus 		76 	6
Greater Scythebill 	Drymotoxeres pucheranii 		8 	0
Scimitar-billed Woodcreeper 	Drymornis bridgesii 		44 	6
White-striped Woodcreeper 	Lepidocolaptes leucogaster 		39 	33
Streak-headed Woodcreeper 	Lepidocolaptes souleyetii 		116 	67
Narrow-billed Woodcreeper 	Lepidocolaptes angustirostris 		106 	52
Spot-crowned Woodcreeper 	Lepidocolaptes affinis 		35 	14
Montane Woodcreeper 	Lepidocolaptes lacrymiger 		76 	33
Scaled Woodcreeper 	Lepidocolaptes squamatus 		29 	13
Scalloped Woodcreeper 	Lepidocolaptes falcinellus 		33 	10
Guianan Woodcreeper 	Lepidocolaptes albolineatus 		22 	8
Slender-billed Xenops 	Xenops tenuirostris 		10 	1
Plain Xenops 	Xenops minutus 		214 	56
Streaked Xenops 	Xenops rutilans 		126 	24
Point-tailed Palmcreeper 	Berlepschia rikeri 		55 	7
Rufous-tailed Xenops 	Microxenops milleri 		19 	8
White-throated Treerunner 	Pygarrhichas albogularis 		31 	1
Straight-billed Earthcreeper 	Ochetorhynchus ruficaudus 		20 	1
Rock Earthcreeper 	Ochetorhynchus andaecola 		21 	5
Band-tailed Earthcreeper 	Ochetorhynchus phoenicurus 		16 	0
Crag Chilia 	Ochetorhynchus melanurus 		22 	0
Buffy Tuftedcheek 	Pseudocolaptes lawrencii 		6 	0
Streaked Tuftedcheek 	Pseudocolaptes boissonneautii 		47 	14
Rusty-winged Barbtail 	Premnornis guttuliger 		16 	1
Bolivian Earthcreeper 	Tarphonomus harterti 		21 	2
Chaco Earthcreeper 	Tarphonomus certhioides 		50 	17
Band-tailed Hornero 	Furnarius figulus 		66 	33
Pale-legged Hornero 	Furnarius leucopus 		70 	43
Bay Hornero 	Furnarius torridus 		3 	1
Lesser Hornero 	Furnarius minor 		21 	2
Rufous Hornero 	Furnarius rufus 		129 	330
Crested Hornero 	Furnarius cristatus 		24 	1
Sharp-tailed Streamcreeper 	Lochmias nematura 		135 	21
Wren-like Rushbird 	Phleocryptes melanops 		116 	39
Curve-billed Reedhaunter 	Limnornis curvirostris 		40 	1
Striated Earthcreeper 	Geocerthia serrana 		20 	0
Scale-throated Earthcreeper 	Upucerthia dumetaria 		42 	2
White-throated Earthcreeper 	Upucerthia albigula 		8 	0
Buff-breasted Earthcreeper 	Upucerthia validirostris 		38 	2
Long-tailed Cinclodes 	Cinclodes pabsti 		18 	1
Blackish Cinclodes 	Cinclodes antarcticus 		4 	2
Buff-winged Cinclodes 	Cinclodes fuscus 		146 	2
Grey-flanked Cinclodes 	Cinclodes oustaleti 		15 	2
Stout-billed Cinclodes 	Cinclodes excelsior 		27 	2
Royal Cinclodes 	Cinclodes aricomae 		7 	0
White-bellied Cinclodes 	Cinclodes palliatus 		11 	1
White-winged Cinclodes 	Cinclodes atacamensis 		10 	0
Dark-bellied Cinclodes 	Cinclodes patagonicus 		36 	1
Peruvian Seaside Cinclodes 	Cinclodes taczanowskii 		10 	0
Chilean Seaside Cinclodes 	Cinclodes nigrofumosus 		8 	0
Bamboo Foliage-gleaner 	Anabazenops dorsalis 		50 	8
White-collared Foliage-gleaner 	Anabazenops fuscus 		91 	72
Great Xenops 	Megaxenops parnaguae 		52 	5
Pale-browed Treehunter 	Cichlocolaptes leucophrus 		89 	24
Sharp-billed Treehunter 	Heliobletus contaminatus 		49 	11
Slaty-winged Foliage-gleaner 	Philydor fuscipenne 		24 	1
Rufous-rumped Foliage-gleaner 	Philydor erythrocercum 		52 	21
Chestnut-winged Foliage-gleaner 	Philydor erythropterum 		36 	14
Alagoas Foliage-gleaner 	Philydor novaesi 		14 	0
Black-capped Foliage-gleaner 	Philydor atricapillus 		88 	26
Buff-fronted Foliage-gleaner 	Philydor rufum 		93 	45
Cinnamon-rumped Foliage-gleaner 	Philydor pyrrhodes 		54 	15
Montane Foliage-gleaner 	Anabacerthia striaticollis 		83 	22
Scaly-throated Foliage-gleaner 	Anabacerthia variegaticeps 		66 	14
Rufous-tailed Foliage-gleaner 	Anabacerthia ruficaudata 		20 	9
White-browed Foliage-gleaner 	Anabacerthia amaurotis 		21 	3
Ochre-breasted Foliage-gleaner 	Anabacerthia lichtensteini 		58 	5
Buff-browed Foliage-gleaner 	Syndactyla rufosuperciliata 		228 	84
Planalto Foliage-gleaner 	Syndactyla dimidiata 		16 	0
Tepui Foliage-gleaner 	Syndactyla roraimae 		13 	0
Lineated Foliage-gleaner 	Syndactyla subalaris 		107 	49
Rufous-necked Foliage-gleaner 	Syndactyla ruficollis 		28 	10
Guttulate Foliage-gleaner 	Syndactyla guttulata 		14 	0
Peruvian Recurvebill 	Syndactyla ucayalae 		54 	15
Bolivian Recurvebill 	Syndactyla striata 		7 	2
Chestnut-winged Hookbill 	Ancistrops strigilatus 		30 	40
Canebrake Groundcreeper 	Clibanornis dendrocolaptoides 		55 	2
Henna-capped Foliage-gleaner 	Clibanornis rectirostris 		44 	10
Henna-hooded Foliage-gleaner 	Clibanornis erythrocephalus 		38 	23
Ruddy Foliage-gleaner 	Clibanornis rubiginosus 		130 	95
Uniform Treehunter 	Thripadectes ignobilis 		36 	8
Flammulated Treehunter 	Thripadectes flammulatus 		49 	6
Peruvian Treehunter 	Thripadectes scrutator 		13 	1
Streak-breasted Treehunter 	Thripadectes rufobrunneus 		20 	3
Black-billed Treehunter 	Thripadectes melanorhynchus 		54 	10
Striped Treehunter 	Thripadectes holostictus 		84 	18
Streak-capped Treehunter 	Thripadectes virgaticeps 		89 	9
Chestnut-crowned Foliage-gleaner 	Automolus rufipileatus 		114 	87
Brown-rumped Foliage-gleaner 	Automolus melanopezus 		35 	6
Buff-throated Foliage-gleaner 	Automolus ochrolaemus 		266 	151
Eastern Woodhaunter 	Automolus subulatus 		91 	63
Western Woodhaunter 	Automolus virgatus 		77 	23
Olive-backed Foliage-gleaner 	Automolus infuscatus 		110 	74
White-eyed Foliage-gleaner 	Automolus leucophthalmus 		168 	110
Spotted Barbtail 	Premnoplex brunnescens 		96 	25
White-throated Barbtail 	Premnoplex tatei 		6 	0
