Common name 	Scientific name 	Status 	No. 	No. Back
Greenish Warbler 	Phylloscopus trochiloides 		457 	72
Emei Leaf Warbler 	Phylloscopus emeiensis 		22 	0
Large-billed Leaf Warbler 	Phylloscopus magnirostris 		80 	19
Sakhalin Leaf Warbler 	Phylloscopus borealoides 		108 	22
Pale-legged Leaf Warbler 	Phylloscopus tenellipes 		90 	23
Japanese Leaf Warbler 	Phylloscopus xanthodryas 		31 	5
Kamchatka Leaf Warbler 	Phylloscopus examinandus 		160 	28
Arctic Warbler 	Phylloscopus borealis 		279 	80
Sunda Warbler 	Phylloscopus grammiceps 		23 	1
Yellow-breasted Warbler 	Phylloscopus montis 		48 	14
Limestone Leaf Warbler 	Phylloscopus calciatilis 		21 	0
Sulphur-breasted Warbler 	Phylloscopus ricketti 		9 	2
Yellow-vented Warbler 	Phylloscopus cantator 		17 	0
Western Crowned Warbler 	Phylloscopus occipitalis 		15 	17
Blyth's Leaf Warbler 	Phylloscopus reguloides 		89 	8
Claudia's Leaf Warbler 	Phylloscopus claudiae 		64 	25
Hartert's Leaf Warbler 	Phylloscopus goodsoni 		21 	4
Kloss's Leaf Warbler 	Phylloscopus ogilviegranti 		44 	6
Hainan Leaf Warbler 	Phylloscopus hainanus 		9 	1
Grey-hooded Warbler 	Phylloscopus xanthoschistos 		70 	16
Mountain Leaf Warbler 	Phylloscopus trivirgatus 		73 	20
Negros Leaf Warbler 	Phylloscopus nigrorum 		19 	0
Timor Leaf Warbler 	Phylloscopus presbytes 		21 	6
Sulawesi Leaf Warbler 	Phylloscopus sarasinorum 		25 	1
Island Leaf Warbler 	Phylloscopus maforensis 		103 	16
Basra Reed Warbler 	Acrocephalus griseldis 		12 	0
Great Reed Warbler 	Acrocephalus arundinaceus 		655 	458
Oriental Reed Warbler 	Acrocephalus orientalis 		103 	67
Clamorous Reed Warbler 	Acrocephalus stentoreus 		158 	55
Australian Reed Warbler 	Acrocephalus australis 		56 	29
Cook Reed Warbler 	Acrocephalus kerearako 		17 	0
Black-browed Reed Warbler 	Acrocephalus bistrigiceps 		94 	69
Moustached Warbler 	Acrocephalus melanopogon 		129 	15
Aquatic Warbler 	Acrocephalus paludicola 		91 	17
Sedge Warbler 	Acrocephalus schoenobaenus 		761 	677
Speckled Reed Warbler 	Acrocephalus sorghophilus 		0 	0
Blunt-winged Warbler 	Acrocephalus concinens 		7 	0
Manchurian Reed Warbler 	Acrocephalus tangorum 		12 	0
Large-billed Reed Warbler 	Acrocephalus orinus 		3 	0
Paddyfield Warbler 	Acrocephalus agricola 		69 	6
Blyth's Reed Warbler 	Acrocephalus dumetorum 		648 	71
Eurasian Reed Warbler 	Acrocephalus scirpaceus 		925 	713
Marsh Warbler 	Acrocephalus palustris 		1059 	255
Thick-billed Warbler 	Arundinax aedon 		69 	8
Booted Warbler 	Iduna caligata 		67 	7
Sykes's Warbler 	Iduna rama 		63 	10
Eastern Olivaceous Warbler 	Iduna pallida 		149 	17
Upcher's Warbler 	Hippolais languida 		24 	1
Olive-tree Warbler 	Hippolais olivetorum 		24 	2
Icterine Warbler 	Hippolais icterina 		751 	159
Cordillera Ground Warbler 	Robsonius rabori 		0 	0
Bicol Ground Warbler 	Robsonius sorsogonensis 		3 	0
Sakhalin Grasshopper Warbler 	Helopsaltes amnicola 		27 	2
Gray's Grasshopper Warbler 	Helopsaltes fasciolatus 		39 	2
Marsh Grassbird 	Helopsaltes pryeri 		37 	5
Pallas's Grasshopper Warbler 	Helopsaltes certhiola 		85 	26
Styan's Grasshopper Warbler 	Helopsaltes pleskei 		35 	1
Middendorff's Grasshopper Warbler 	Helopsaltes ochotensis 		28 	4
Lanceolated Warbler 	Locustella lanceolata 		75 	35
Brown Bush Warbler 	Locustella luteoventris 		31 	1
Long-billed Bush Warbler 	Locustella major 		0 	0
Common Grasshopper Warbler 	Locustella naevia 		605 	224
Chinese Bush Warbler 	Locustella tacsanowskia 		33 	1
River Warbler 	Locustella fluviatilis 		344 	49
Savi's Warbler 	Locustella luscinioides 		379 	261
Friendly Bush Warbler 	Locustella accentor 		14 	0
Chestnut-backed Bush Warbler 	Locustella castanea 		66 	2
Long-tailed Bush Warbler 	Locustella caudata 		27 	1
Baikal Bush Warbler 	Locustella davidi 		43 	1
Spotted Bush Warbler 	Locustella thoracica 		35 	1
West Himalayan Bush Warbler 	Locustella kashmirensis 		11 	0
Taiwan Bush Warbler 	Locustella alishanensis 		20 	9
Russet Bush Warbler 	Locustella mandelli 		38 	1
Benguet Bush Warbler 	Locustella seebohmi 		8 	0
Javan Bush Warbler 	Locustella montis 		38 	2
Fly River Grassbird 	Poodytes albolimbatus 		1 	0
Little Grassbird 	Poodytes gramineus 		14 	9
Malia 	Malia grata 		35 	0
Buff-banded Thicketbird 	Cincloramphus bivittatus 		13 	0
Papuan Grassbird 	Cincloramphus macrurus 		21 	2
Tawny Grassbird 	Cincloramphus timoriensis 		52 	4
Striated Grassbird 	Megalurus palustris 		62 	11
Sri Lanka Bush Warbler 	Elaphrornis palliseri 		10 	0
Broad-tailed Grassbird 	Schoenicola platyurus 		11 	0
Bristled Grassbird 	Schoenicola striatus 		19 	0
Zitting Cisticola 	Cisticola juncidis 		515 	716
Golden-headed Cisticola 	Cisticola exilis 		60 	26
Striated Prinia 	Prinia crinigera 		29 	2
Brown Prinia 	Prinia polychroa 		19 	1
Black-throated Prinia 	Prinia atrogularis 		36 	1
Hill Prinia 	Prinia superciliaris 		41 	0
Grey-crowned Prinia 	Prinia cinereocapilla 		6 	0
Rufous-fronted Prinia 	Prinia buchanani 		9 	0
Rufescent Prinia 	Prinia rufescens 		52 	4
Grey-breasted Prinia 	Prinia hodgsonii 		110 	22
Graceful Prinia 	Prinia gracilis 		61 	57
Jungle Prinia 	Prinia sylvatica 		40 	5
Bar-winged Prinia 	Prinia familiaris 		17 	8
Yellow-bellied Prinia 	Prinia flaviventris 		143 	69
Ashy Prinia 	Prinia socialis 		85 	39
Tawny-flanked Prinia 	Prinia subflava 		189 	134
Plain Prinia 	Prinia inornata 		106 	53
Visayan Miniature Babbler 	Micromacronus leytensis 		0 	0
Mindanao Miniature Babbler 	Micromacronus sordidus 		1 	0
Common Tailorbird 	Orthotomus sutorius 		251 	131
Dark-necked Tailorbird 	Orthotomus atrogularis 		158 	29
Philippine Tailorbird 	Orthotomus castaneiceps 		12 	1
Rufous-fronted Tailorbird 	Orthotomus frontalis 		22 	3
Grey-backed Tailorbird 	Orthotomus derbianus 		24 	1
Rufous-tailed Tailorbird 	Orthotomus sericeus 		108 	25
Ashy Tailorbird 	Orthotomus ruficeps 		101 	22
Olive-backed Tailorbird 	Orthotomus sepium 		43 	13
White-eared Tailorbird 	Orthotomus cinereiceps 		16 	0
Black-headed Tailorbird 	Orthotomus nigriceps 		19 	1
Yellow-breasted Tailorbird 	Orthotomus samarensis 		10 	0
Large Scimitar Babbler 	Pomatorhinus hypoleucos 		56 	3
Rusty-cheeked Scimitar Babbler 	Pomatorhinus erythrogenys 		80 	6
Black-necklaced Scimitar Babbler 	Pomatorhinus erythrocnemis 		22 	17
Black-streaked Scimitar Babbler 	Pomatorhinus gravivox 		25 	2
Spot-breasted Scimitar Babbler 	Pomatorhinus mcclellandi 		21 	5
Grey-sided Scimitar Babbler 	Pomatorhinus swinhoei 		29 	5
Indian Scimitar Babbler 	Pomatorhinus horsfieldii 		70 	11
Sri Lanka Scimitar Babbler 	Pomatorhinus melanurus 		18 	2
White-browed Scimitar Babbler 	Pomatorhinus schisticeps 		82 	19
Chestnut-backed Scimitar Babbler 	Pomatorhinus montanus 		66 	14
Streak-breasted Scimitar Babbler 	Pomatorhinus ruficollis 		109 	29
Taiwan Scimitar Babbler 	Pomatorhinus musicus 		41 	24
Red-billed Scimitar Babbler 	Pomatorhinus ochraceiceps 		16 	0
Coral-billed Scimitar Babbler 	Pomatorhinus ferruginosus 		18 	0
Slender-billed Scimitar Babbler 	Pomatorhinus superciliaris 		26 	1
Rufous-throated Wren-Babbler 	Spelaeornis caudatus 		24 	0
Rusty-throated Wren-Babbler 	Spelaeornis badeigularis 		17 	1
Bar-winged Wren-Babbler 	Spelaeornis troglodytoides 		18 	0
Naga Wren-Babbler 	Spelaeornis chocolatinus 		7 	0
Grey-bellied Wren-Babbler 	Spelaeornis reptatus 		1 	0
Chin Hills Wren-Babbler 	Spelaeornis oatesi 		19 	1
Pale-throated Wren-Babbler 	Spelaeornis kinneari 		4 	0
Tawny-breasted Wren-Babbler 	Spelaeornis longicaudatus 		18 	0
Sikkim Wedge-billed Babbler 	Sphenocichla humei 		33 	0
Cachar Wedge-billed Babbler 	Sphenocichla roberti 		19 	2
White-breasted Babbler 	Stachyris grammiceps 		8 	0
Sooty Babbler 	Stachyris herberti 		6 	0
Nonggang Babbler 	Stachyris nonggangensis 		2 	0
Grey-throated Babbler 	Stachyris nigriceps 		91 	3
Grey-headed Babbler 	Stachyris poliocephala 		45 	7
Spot-necked Babbler 	Stachyris strialata 		35 	0
Snowy-throated Babbler 	Stachyris oglei 		6 	0
Chestnut-rumped Babbler 	Stachyris maculata 		61 	35
White-necked Babbler 	Stachyris leucotis 		12 	1
Black-throated Babbler 	Stachyris nigricollis 		44 	21
White-bibbed Babbler 	Stachyris thoracica 		20 	0
Chestnut-winged Babbler 	Stachyris erythroptera 		85 	72
Crescent-chested Babbler 	Stachyris melanothorax 		28 	10
Deignan's Babbler 	Stachyridopsis rodolphei 		0 	0
Rufous-fronted Babbler 	Stachyridopsis rufifrons 		57 	21
Buff-chested Babbler 	Stachyridopsis ambigua 		16 	0
Rufous-capped Babbler 	Stachyridopsis ruficeps 		76 	84
Black-chinned Babbler 	Stachyridopsis pyrrhops 		22 	1
Golden Babbler 	Stachyridopsis chrysaea 		72 	28
Tawny-bellied Babbler 	Dumetia hyperythra 		21 	0
Dark-fronted Babbler 	Rhopocichla atriceps 		25 	0
Pin-striped Tit-Babbler 	Macronus gularis 		189 	77
Bold-striped Tit-Babbler 	Macronus bornensis 		68 	33
Grey-cheeked Tit-Babbler 	Macronus flavicollis 		22 	1
Grey-faced Tit-Babbler 	Macronus kelleyi 		12 	0
Brown Tit-Babbler 	Macronus striaticeps 		23 	1
Fluffy-backed Tit-Babbler 	Macronus ptilosus 		72 	11
Chestnut-capped Babbler 	Timalia pileata 		53 	6
Rufous-vented Grass Babbler 	Laticilla burnesii 		14 	0
Swamp Grass Babbler 	Laticilla cinerascens 		13 	0
Golden-fronted Fulvetta 	Alcippe variegaticeps 		1 	0
Yellow-throated Fulvetta 	Alcippe cinerea 		25 	2
Rufous-winged Fulvetta 	Alcippe castaneceps 		25 	3
Black-crowned Fulvetta 	Alcippe klossi 		16 	0
Rufous-throated Fulvetta 	Alcippe rufogularis 		22 	1
Rusty-capped Fulvetta 	Alcippe dubia 		15 	4
Dusky Fulvetta 	Alcippe brunnea 		60 	37
Brown Fulvetta 	Alcippe brunneicauda 		50 	12
Brown-cheeked Fulvetta 	Alcippe poioicephala 		68 	15
Javan Fulvetta 	Alcippe pyrrhoptera 		20 	3
Mountain Fulvetta 	Alcippe peracensis 		40 	14
Black-browed Fulvetta 	Alcippe grotei 		4 	0
Grey-cheeked Fulvetta 	Alcippe morrisonia 		19 	34
David's Fulvetta 	Alcippe davidi 		7 	3
Yunnan Fulvetta 	Alcippe fratercula 		22 	8
Huet's Fulvetta 	Alcippe hueti 		32 	8
Nepal Fulvetta 	Alcippe nipalensis 		18 	1
Bornean Wren-Babbler 	Ptilocichla leucogrammica 		27 	1
Striated Wren-Babbler 	Ptilocichla mindanensis 		23 	0
Falcated Wren-Babbler 	Ptilocichla falcata 		16 	0
Rusty-breasted Wren-Babbler 	Napothera rufipectus 		25 	1
Black-throated Wren-Babbler 	Napothera atrigularis 		40 	0
Large Wren-Babbler 	Napothera macrodactyla 		52 	1
Marbled Wren-Babbler 	Napothera marmorata 		21 	2
Limestone Wren-Babbler 	Napothera crispifrons 		21 	0
Streaked Wren-Babbler 	Napothera brevicaudata 		86 	4
Mountain Wren-Babbler 	Napothera crassa 		35 	1
Eyebrowed Wren-Babbler 	Napothera epilepidota 		48 	0
White-hooded Babbler 	Gampsorhynchus rufulus 		10 	3
Collared Babbler 	Gampsorhynchus torquatus 		17 	3
Short-tailed Scimitar Babbler 	Jabouilleia danjoui 		16 	3
Naung Mung Scimitar Babbler 	Jabouilleia naungmungensis 		1 	0
Long-billed Wren-Babbler 	Rimator malacoptilus 		18 	2
Sumatran Wren-Babbler 	Rimator albostriatus 		17 	0
White-throated Wren-Babbler 	Rimator pasquieri 		6 	0
Abbott's Babbler 	Malacocincla abbotti 		105 	26
Horsfield's Babbler 	Malacocincla sepiaria 		92 	16
Black-browed Babbler 	Malacocincla perspicillata 		0 	0
Short-tailed Babbler 	Malacocincla malaccensis 		41 	12
Ashy-headed Babbler 	Malacocincla cinereiceps 		9 	0
Moustached Babbler 	Malacopteron magnirostre 		95 	17
Sooty-capped Babbler 	Malacopteron affine 		81 	21
Scaly-crowned Babbler 	Malacopteron cinereum 		68 	7
Rufous-crowned Babbler 	Malacopteron magnum 		81 	18
Melodious Babbler 	Malacopteron palawanense 		12 	0
Grey-breasted Babbler 	Malacopteron albogulare 		9 	0
White-chested Babbler 	Trichastoma rostratum 		82 	4
Sulawesi Babbler 	Trichastoma celebense 		28 	22
Ferruginous Babbler 	Trichastoma bicolor 		60 	21
Striped Wren-Babbler 	Kenopia striata 		35 	1
Indian Grassbird 	Graminicola bengalensis 		7 	0
Chinese Grassbird 	Graminicola striatus 		11 	0
Spot-throated Babbler 	Pellorneum albiventre 		29 	1
Marsh Babbler 	Pellorneum palustre 		13 	0
Puff-throated Babbler 	Pellorneum ruficeps 		212 	55
Brown-capped Babbler 	Pellorneum fuscocapillus 		15 	1
Buff-breasted Babbler 	Pellorneum tickelli 		71 	18
Sumatran Babbler 	Pellorneum buettikoferi 		7 	0
Temminck's Babbler 	Pellorneum pyrrogenys 		37 	3
Black-capped Babbler 	Pellorneum capistratum 		111 	37
Striated Laughingthrush 	Grammatoptila striata 		52 	6
Himalayan Cutia 	Cutia nipalensis 		33 	1
Vietnamese Cutia 	Cutia legalleni 		8 	1
Grey-crowned Crocias 	Laniellus langbianis 		29 	1
Spotted Crocias 	Laniellus albonotatus 		26 	2
Brown-capped Laughingthrush 	Trochalopteron austeni 		13 	1
Scaly Laughingthrush 	Trochalopteron subunicolor 		24 	0
Streaked Laughingthrush 	Trochalopteron lineatum 		38 	4
Striped Laughingthrush 	Trochalopteron virgatum 		15 	1
Blue-winged Laughingthrush 	Trochalopteron squamatum 		39 	1
Variegated Laughingthrush 	Trochalopteron variegatum 		18 	1
Black-faced Laughingthrush 	Trochalopteron affine 		50 	10
Elliot's Laughingthrush 	Trochalopteron elliotii 		48 	8
Brown-cheeked Laughingthrush 	Trochalopteron henrici 		19 	2
White-whiskered Laughingthrush 	Trochalopteron morrisonianum 		34 	42
Chestnut-crowned Laughingthrush 	Trochalopteron erythrocephalum 		87 	2
Collared Laughingthrush 	Trochalopteron yersini 		19 	3
Red-tailed Laughingthrush 	Trochalopteron milnei 		12 	0
Red-winged Laughingthrush 	Trochalopteron formosum 		9 	2
Bhutan Laughingthrush 	Trochalopteron imbricatum 		23 	2
Assam Laughingthrush 	Trochalopteron chrysopterum 		35 	6
Silver-eared Laughingthrush 	Trochalopteron melanostigma 		27 	1
Golden-winged Laughingthrush 	Trochalopteron ngoclinhense 		6 	0
Malayan Laughingthrush 	Trochalopteron peninsulae 		21 	4
Bar-throated Minla 	Actinodura strigula 		48 	5
Spectacled Barwing 	Actinodura ramsayi 		15 	1
Rusty-fronted Barwing 	Actinodura egertoni 		17 	6
Blue-winged Minla 	Actinodura cyanouroptera 		26 	2
Hoary-throated Barwing 	Actinodura nipalensis 		19 	2
Black-crowned Barwing 	Actinodura sodangorum 		7 	0
Streaked Barwing 	Actinodura souliei 		3 	0
Streak-throated Barwing 	Actinodura waldeni 		16 	2
Taiwan Barwing 	Actinodura morrisoniana 		5 	1
Nilgiri Laughingthrush 	Montecincla cachinnans 		5 	0
Red-tailed Minla 	Minla ignotincta 		5 	1
Rufous-backed Sibia 	Leioptila annectens 		17 	0
Red-billed Leiothrix 	Leiothrix lutea 		170 	70
Silver-eared Mesia 	Leiothrix argentauris 		62 	19
Red-faced Liocichla 	Liocichla phoenicea 		38 	1
Steere's Liocichla 	Liocichla steerii 		42 	35
Scarlet-faced Liocichla 	Liocichla ripponi 		11 	0
Emei Shan Liocichla 	Liocichla omeiensis 		13 	1
Bugun Liocichla 	Liocichla bugunorum 		6 	0
Black-headed Sibia 	Heterophasia desgodinsi 		16 	6
Grey Sibia 	Heterophasia gracilis 		33 	45
Beautiful Sibia 	Heterophasia pulchella 		38 	9
Rufous Sibia 	Heterophasia capistrata 		67 	22
White-eared Sibia 	Heterophasia auricularis 		19 	31
Long-tailed Sibia 	Heterophasia picaoides 		43 	2
Dark-backed Sibia 	Heterophasia melanoleuca 		32 	13
Large Grey Babbler 	Argya malcolmi 		28 	6
Ashy-headed Laughingthrush 	Argya cinereifrons 		3 	0
Arabian Babbler 	Argya squamiceps 		12 	0
White-throated Babbler 	Argya gularis 		5 	0
Striated Babbler 	Argya earlei 		17 	0
Iraq Babbler 	Argya altirostris 		7 	0
Common Babbler 	Argya caudata 		17 	3
Afghan Babbler 	Argya huttoni 		21 	0
Yellow-billed Babbler 	Argya affinis 		39 	8
Jungle Babbler 	Argya striata 		88 	26
Orange-billed Babbler 	Argya rufescens 		18 	2
Slender-billed Babbler 	Argya longirostris 		10 	0
Rufous Babbler 	Argya subrufa 		29 	1
Spiny Babbler 	Turdoides nipalensis 		10 	0
Lesser Necklaced Laughingthrush 	Garrulax monileger 		29 	4
Rufous-fronted Laughingthrush 	Garrulax rufifrons 		10 	0
White-crested Laughingthrush 	Garrulax leucolophus 		120 	14
Black-hooded Laughingthrush 	Garrulax milleti 		18 	0
Sumatran Laughingthrush 	Garrulax bicolor 		19 	0
White-necked Laughingthrush 	Garrulax strepitans 		10 	1
Cambodian Laughingthrush 	Garrulax ferrarius 		0 	0
Grey Laughingthrush 	Garrulax maesi 		11 	0
Rufous-cheeked Laughingthrush 	Garrulax castanotis 		6 	1
Sunda Laughingthrush 	Garrulax palliatus 		31 	3
Chinese Hwamei 	Garrulax canorus 		48 	9
Taiwan Hwamei 	Garrulax taewanus 		11 	7
Spot-breasted Laughingthrush 	Garrulax merulinus 		6 	0
Orange-breasted Laughingthrush 	Garrulax annamensis 		20 	2
Black Laughingthrush 	Garrulax lugubris 		25 	1
Bare-headed Laughingthrush 	Garrulax calvus 		16 	2
Spotted Laughingthrush 	Ianthocincla ocellata 		53 	5
Giant Laughingthrush 	Ianthocincla maxima 		36 	2
Barred Laughingthrush 	Ianthocincla lunulata 		15 	1
White-speckled Laughingthrush 	Ianthocincla bieti 		5 	0
Snowy-cheeked Laughingthrush 	Ianthocincla sukatschewi 		6 	0
Moustached Laughingthrush 	Ianthocincla cineracea 		6 	0
Rufous-chinned Laughingthrush 	Ianthocincla rufogularis 		8 	0
Chestnut-eared Laughingthrush 	Ianthocincla konkakinhensis 		12 	0
Rufous-necked Laughingthrush 	Pterorhinus ruficollis 		25 	0
Chestnut-backed Laughingthrush 	Pterorhinus nuchalis 		17 	0
Black-throated Laughingthrush 	Pterorhinus chinensis 		41 	0
Chestnut-capped Laughingthrush 	Pterorhinus mitratus 		33 	9
Chestnut-hooded Laughingthrush 	Pterorhinus treacheri 		49 	4
White-cheeked Laughingthrush 	Pterorhinus vassali 		14 	1
Yellow-throated Laughingthrush 	Pterorhinus galbanus 		4 	0
Blue-crowned Laughingthrush 	Pterorhinus courtoisi 		14 	0
Rufous-vented Laughingthrush 	Pterorhinus gularis 		2 	0
Wynaad Laughingthrush 	Pterorhinus delesserti 		10 	0
White-throated Laughingthrush 	Pterorhinus albogularis 		38 	5
Rufous-crowned Laughingthrush 	Pterorhinus ruficeps 		5 	0
Plain Laughingthrush 	Pterorhinus davidi 		20 	2
Greater Necklaced Laughingthrush 	Pterorhinus pectoralis 		35 	3
Rusty Laughingthrush 	Pterorhinus poecilorhynchus 		11 	0
Grey-sided Laughingthrush 	Pterorhinus caerulatus 		31 	0
Buffy Laughingthrush 	Pterorhinus berthemyi 		17 	0
Chinese Babax 	Pterorhinus lanceolatus 		13 	0
Mount Victoria Babax 	Pterorhinus woodi 		7 	1
Giant Babax 	Pterorhinus waddelli 		9 	1
Tibetan Babax 	Pterorhinus koslowi 		9 	0
White-browed Laughingthrush 	Pterorhinus sannio 		32 	1
Masked Laughingthrush 	Pterorhinus perspicillatus 		27 	3
Fire-tailed Myzornis 	Myzornis pyrrhoura 		9 	0
Eurasian Blackcap 	Sylvia atricapilla 		2913 	5889
Garden Warbler 	Sylvia borin 		938 	563
Barred Warbler 	Sylvia nisoria 		272 	26
Lesser Whitethroat 	Sylvia curruca 		1216 	396
Desert Whitethroat 	Sylvia minula 		23 	9
Hume's Whitethroat 	Sylvia althaea 		18 	3
Eastern Orphean Warbler 	Sylvia crassirostris 		65 	5
Arabian Warbler 	Sylvia leucomelaena 		21 	3
Asian Desert Warbler 	Sylvia nana 		21 	4
Common Whitethroat 	Sylvia communis 		2078 	1534
Spectacled Warbler 	Sylvia conspicillata 		134 	45
Subalpine Warbler 	Sylvia cantillans 		327 	174
Sardinian Warbler 	Sylvia melanocephala 		855 	1818
Menetries's Warbler 	Sylvia mystacea 		48 	5
Rüppell's Warbler 	Sylvia ruppeli 		26 	1
Cyprus Warbler 	Sylvia melanothorax 		20 	3
Yemen Warbler 	Sylvia buryi 		8 	0
Golden-breasted Fulvetta 	Lioparus chrysotis 		19 	0
Rufous-tailed Babbler 	Moupinia poecilotis 		6 	0
White-browed Fulvetta 	Fulvetta vinipectus 		20 	3
Chinese Fulvetta 	Fulvetta striaticollis 		5 	0
Spectacled Fulvetta 	Fulvetta ruficapilla 		6 	1
Indochinese Fulvetta 	Fulvetta danisi 		2 	0
Brown-throated Fulvetta 	Fulvetta ludlowi 		11 	3
Grey-hooded Fulvetta 	Fulvetta cinereiceps 		7 	0
Manipur Fulvetta 	Fulvetta manipurensis 		9 	0
Taiwan Fulvetta 	Fulvetta formosana 		13 	17
Yellow-eyed Babbler 	Chrysomma sinense 		46 	1
Jerdon's Babbler 	Chrysomma altirostre 		16 	0
Beijing Babbler 	Rhopophilus pekinensis 		20 	0
Great Parrotbill 	Conostoma aemodium 		20 	1
Three-toed Parrotbill 	Cholornis paradoxus 		2 	0
Brown Parrotbill 	Cholornis unicolor 		16 	0
Spectacled Parrotbill 	Sinosuthora conspicillata 		10 	0
Vinous-throated Parrotbill 	Sinosuthora webbiana 		58 	25
Ashy-throated Parrotbill 	Sinosuthora alphonsiana 		8 	0
Brown-winged Parrotbill 	Sinosuthora brunnea 		6 	0
Grey-hooded Parrotbill 	Sinosuthora zappeyi 		7 	0
Przevalski's Parrotbill 	Sinosuthora przewalskii 		5 	0
Fulvous Parrotbill 	Suthora fulvifrons 		8 	0
Black-throated Parrotbill 	Suthora nipalensis 		15 	2
Golden Parrotbill 	Suthora verreauxi 		17 	8
Short-tailed Parrotbill 	Neosuthora davidiana 		8 	0
Pale-billed Parrotbill 	Chleuasicus atrosuperciliaris 		3 	0
White-breasted Parrotbill 	Psittiparus ruficeps 		13 	0
Rufous-headed Parrotbill 	Psittiparus bakeri 		11 	0
Grey-headed Parrotbill 	Psittiparus gularis 		21 	4
Black-headed Parrotbill 	Psittiparus margaritae 		7 	0
Black-breasted Parrotbill 	Paradoxornis flavirostris 		12 	0
Spot-breasted Parrotbill 	Paradoxornis guttaticollis 		31 	0
Reed Parrotbill 	Paradoxornis heudei 		27 	0
Striated Yuhina 	Yuhina castaniceps 		13 	3
Indochinese Yuhina 	Yuhina torqueola 		16 	1
Chestnut-crested Yuhina 	Yuhina everetti 		21 	3
White-naped Yuhina 	Yuhina bakeri 		6 	0
Whiskered Yuhina 	Yuhina flavicollis 		57 	25
Burmese Yuhina 	Yuhina humilis 		2 	0
Stripe-throated Yuhina 	Yuhina gularis 		32 	12
White-collared Yuhina 	Yuhina diademata 		6 	0
Rufous-vented Yuhina 	Yuhina occipitalis 		30 	6
Taiwan Yuhina 	Yuhina brunneiceps 		14 	35
Black-chinned Yuhina 	Yuhina nigrimenta 		27 	1
Chestnut-faced Babbler 	Zosterornis whiteheadi 		7 	1
Luzon Striped Babbler 	Zosterornis striatus 		5 	0
Panay Striped Babbler 	Zosterornis latistriatus 		1 	0
Negros Striped Babbler 	Zosterornis nigrorum 		9 	0
Palawan Striped Babbler 	Zosterornis hypogrammicus 		7 	0
Bonin White-eye 	Apalopteron familiare 		2 	0
Flame-templed Babbler 	Dasycrotapha speciosa 		13 	0
Mindanao Pygmy Babbler 	Dasycrotapha plateni 		5 	0
Visayan Pygmy Babbler 	Dasycrotapha pygmaea 		1 	0
Golden-crowned Babbler 	Sterrhoptilus dennistouni 		1 	0
Black-crowned Babbler 	Sterrhoptilus nigrocapitatus 		1 	0
Rusty-crowned Babbler 	Sterrhoptilus capitalis 		1 	0
Rufescent Darkeye 	Tephrozosterops stalkeri 		0 	0
Grey-hooded White-eye 	Lophozosterops pinaiae 		1 	0
Mindanao White-eye 	Lophozosterops goodfellowi 		1 	0
Streak-headed White-eye 	Lophozosterops squamiceps 		3 	0
Mees's White-eye 	Lophozosterops javanicus 		12 	0
Cream-browed White-eye 	Lophozosterops superciliaris 		6 	0
Crested White-eye 	Lophozosterops dohertyi 		7 	0
Spot-breasted Heleia 	Heleia muelleri 		4 	0
Thick-billed Heleia 	Heleia crassirostris 		10 	3
Pygmy White-eye 	Oculocincta squamifrons 		9 	0
Mountain Blackeye 	Zosterops emiliae 		20 	0
Chestnut-flanked White-eye 	Zosterops erythropleurus 		25 	3
Warbling White-eye 	Zosterops japonicus 		155 	780
Lowland White-eye 	Zosterops meyeni 		17 	4
Indian White-eye 	Zosterops palpebrosus 		58 	35
Sri Lanka White-eye 	Zosterops ceylonensis 		15 	1
Black-capped White-eye 	Zosterops atricapilla 		19 	0
Everett's White-eye 	Zosterops everetti 		9 	2
Yellowish White-eye 	Zosterops nigrorum 		5 	0
Yellow-ringed White-eye 	Zosterops wallacei 		8 	1
Javan White-eye 	Zosterops flavus 		3 	0
Lemon-bellied White-eye 	Zosterops chloris 		16 	0
Ashy-bellied White-eye 	Zosterops citrinella 		28 	59
Pale-bellied White-eye 	Zosterops consobrinorum 		1 	0
Pearl-bellied White-eye 	Zosterops grayi 		6 	3
Golden-bellied White-eye 	Zosterops uropygialis 		8 	0
Black-ringed White-eye 	Zosterops anomalus 		11 	0
Cream-throated White-eye 	Zosterops atriceps 		26 	2
Sangihe White-eye 	Zosterops nehrkorni 		0 	0
Black-crowned White-eye 	Zosterops atrifrons 		23 	3
Togian White-eye 	Zosterops somadikartai 		4 	0
Seram White-eye 	Zosterops stalkeri 		1 	0
Black-fronted White-eye 	Zosterops minor 		6 	5
Tagula White-eye 	Zosterops meeki 		2 	0
Biak White-eye 	Zosterops mysorensis 		9 	0
Capped White-eye 	Zosterops fuscicapilla 		6 	0
Buru White-eye 	Zosterops buruensis 		3 	0
Ambon White-eye 	Zosterops kuehni 		3 	0
Papuan White-eye 	Zosterops novaeguineae 		3 	0
Louisiade White-eye 	Zosterops griseotinctus 		3 	1
Abyssinian White-eye 	Zosterops abyssinicus 		13 	27
Asian Fairy-bluebird 	Irena puella 		136 	38
Philippine Fairy-bluebird 	Irena cyanogastra 		11 	0
Common Firecrest 	Regulus ignicapilla 		650 	903
Flamecrest 	Regulus goodfellowi 		14 	34
Goldcrest 	Regulus regulus 		1059 	958
Ruby-crowned Kinglet 	Regulus calendula 		346 	583
Spotted Elachura 	Elachura formosa 		71 	1
